_id,badge_level,cities_visited,helpful_votes,Vote_Categories,member__contribution,Contribution_Categories,member_since_year,Countries,user_Name
5b7a803d40f98408e42331e2,5,300,60,>= 10,92,>= 10,2008,China,rwlid
5b7a803d40f98408e4233286,5,237,60,>= 10,57,>= 10,2007,India,Joseph S
5b7a431940f98408e422edcd,6,208,60,>= 10,165,>= 100,2009,New Zealand,Paraffle
5b7a2e6340f98408e422d32b,6,126,60,>= 10,103,>= 100,2006,UK,VixMiff
5b7a431940f98408e422e67c,6,123,60,>= 10,166,>= 100,2015,US,Novenses Arisan... S
5b7a504e40f98408e422fcc5,6,114,60,>= 10,142,>= 100,2013,Australia,Rosemarie R
5b7a803d40f98408e42333dc,6,112,60,>= 10,135,>= 100,2010,Belgium,Roturoturotu
5b7a72e540f98408e42313d7,6,111,60,>= 10,118,>= 100,2013,Others,is it hot or is it me
5b7a504e40f98408e4230217,3,97,60,>= 10,23,>= 10,2006,Italy,corleonebob
5b7a504e40f98408e422fe3f,6,85,60,>= 10,160,>= 100,2013,Australia,Michael C
5b7a504e40f98408e423018c,6,78,60,>= 10,116,>= 100,2010,Others,
5b7a2e6340f98408e422d26b,6,64,60,>= 10,155,>= 100,2010,Australia,Rajat S
5b7a431940f98408e422ec6f,6,64,60,>= 10,134,>= 100,2016,US,barney3mc
5b7a2e6340f98408e422d204,5,59,60,>= 10,72,>= 10,2014,US,Zuffar H
5b7a2e6340f98408e422d2f9,5,59,60,>= 10,72,,2014,US,ZulkiOthman
5b7a431940f98408e422e70f,5,59,60,>= 10,48,>= 10,2008,UK,Meifangzx
5b7a803d40f98408e4233393,6,57,60,>= 10,155,>= 100,2012,US,
5b7a431940f98408e422eaa4,6,57,60,>= 10,171,>= 100,2015,UK,AlanCou
5b7a2e6340f98408e422d274,5,56,60,>= 10,79,>= 10,2008,Singapore,Trumble2
5b7a504e40f98408e42306f6,5,52,60,>= 10,68,>= 10,2009,Australia,Xtina_Ng
5b7a504e40f98408e4230341,5,51,60,>= 10,79,>= 10,2008,Australia,Sue T
5b7a504e40f98408e423054e,6,50,60,>= 10,129,>= 100,2013,New Zealand,MRSshopaholic2012
5b7a2e6340f98408e422cf28,5,50,60,>= 10,81,>= 10,2013,Netherlands,
5b7a72e540f98408e4231df9,5,46,60,>= 10,79,>= 10,2009,Malaysia,AxelWinter952
5b7a2e6340f98408e422d368,4,43,60,>= 10,46,>= 10,2007,Australia,
5b7a803d40f98408e4233400,5,41,60,>= 10,66,>= 10,2014,India,ivy_bergen
5b7a2e6340f98408e422d395,6,38,60,>= 10,79,>= 10,2010,Australia,Rosie D
5b7a431940f98408e422e8ee,6,36,60,>= 10,170,>= 100,2015,NA,Oz22
5b7a72e540f98408e4231d02,5,33,60,>= 10,78,>= 10,2014,Singapore,246Sue
5b7a2e6340f98408e422cfff,4,29,60,>= 10,44,>= 10,2009,UK,
5b7a504e40f98408e423016b,5,26,60,>= 10,40,>= 10,2015,NA,kirsty022
5b7a431940f98408e422ed86,5,23,60,>= 10,76,>= 10,2012,US,Emma A
5b7a2e6340f98408e422d09d,5,23,60,>= 10,94,>= 10,2009,Switzerland,
5b7a72e540f98408e42315db,5,21,60,>= 10,60,>= 10,2013,Singapore,freqstayer
5b7a2e6340f98408e422d8f4,5,20,60,>= 10,49,>= 10,2012,Others,brucenbev
5b7a504e40f98408e42300ea,5,20,60,>= 10,57,>= 10,2009,Singapore,so3003
5b7a72e540f98408e42314b5,6,18,60,>= 10,24,>= 10,2005,NA,Razvan2013
5b7a431940f98408e422ef26,4,16,60,>= 10,27,>= 10,2011,Australia,
5b7a504e40f98408e423074e,4,16,60,>= 10,35,>= 10,2012,UAE,KatyHertfordshire
5b7a504e40f98408e4230408,6,909,59,>= 10,228,>= 100,2008,US,Matt H
5b7a431940f98408e422ee1f,5,298,59,>= 10,48,>= 10,2007,UK,Mathew A
5b7a803d40f98408e42331d2,6,263,59,>= 10,145,>= 100,2006,UK,Lian Tiong G
5b7a504e40f98408e423062e,5,237,59,>= 10,50,>= 10,2011,Sweden,catherine480
5b7a803d40f98408e423346f,5,235,59,>= 10,80,>= 10,2012,UK,Jannat_Jahaan
5b7a803d40f98408e42335e6,6,219,59,>= 10,154,>= 100,2012,Australia,
5b7a803d40f98408e4232cdf,6,215,59,>= 10,183,>= 100,2006,UK,Fortuyn
5b7a803d40f98408e42331bc,5,203,59,>= 10,95,>= 10,2007,UK,Edward N
5b7a2e6340f98408e422d04f,5,194,59,>= 10,89,>= 10,2012,India,RandA369
5b7a72e540f98408e4231f1d,6,126,59,>= 10,259,>= 100,2012,Netherlands,723shamirs
5b7a803d40f98408e423343d,5,122,59,>= 10,63,>= 10,2011,NA,Kiwi4
5b7a2e6340f98408e422cf53,5,112,59,>= 10,52,>= 10,2008,Thailand,Dealmaker
5b7a2e6340f98408e422d160,5,112,59,>= 10,52,>= 10,2008,Thailand,DealSouthWales1_UK
5b7a2e6340f98408e422d49e,5,112,59,>= 10,52,>= 10,2008,Thailand,Dean A
5b7a504e40f98408e42306d9,6,110,59,>= 10,90,>= 10,2010,Indonesia,Wayne T
5b7a2e6340f98408e422d64c,6,110,59,>= 10,140,>= 100,2008,US,
5b7a2e6340f98408e422d245,6,104,59,>= 10,157,>= 100,2013,UK,Aussie1970
5b7a504e40f98408e42300b6,6,93,59,>= 10,177,>= 100,2011,Australia,HydieGeelong
5b7a504e40f98408e422fd9e,5,93,59,>= 10,69,>= 10,2008,UAE,1MoreWanderer
5b7a431940f98408e422e764,6,87,59,>= 10,184,>= 100,2009,UK,Ellyna T
5b7a803d40f98408e42334ac,5,85,59,>= 10,69,>= 10,2004,UK,
5b7a72e540f98408e4231ecf,6,84,59,>= 10,163,>= 100,2012,Others,Laith A
5b7a2e6340f98408e422d2c1,6,84,59,>= 10,149,>= 100,2014,Australia,Eve A
5b7a431940f98408e422efc2,6,83,59,>= 10,165,>= 100,2011,China,Mari P
5b7a431940f98408e422e797,6,80,59,>= 10,201,>= 100,2014,US,TanBK
5b7a504e40f98408e4230173,6,62,59,>= 10,99,>= 10,2010,Australia,lodding
5b7a2e6340f98408e422d5a4,4,59,59,>= 10,32,>= 10,2011,Singapore,RobertOpReis88
5b7a431940f98408e422ebb5,6,57,59,>= 10,212,>= 100,2014,NA,Alexandra B
5b7a803d40f98408e4233220,6,54,59,>= 10,93,>= 10,2009,New Zealand,Alan A
5b7a431940f98408e422e73e,5,54,59,>= 10,87,>= 10,2015,NA,Marc Z
5b7a2e6340f98408e422d21b,6,53,59,>= 10,139,>= 100,2012,Australia,Michiko69
5b7a504e40f98408e42302e0,6,53,59,>= 10,274,>= 100,2016,Thailand,Jatindergupta
5b7a2e6340f98408e422d467,6,50,59,>= 10,131,>= 100,2015,France,Ger1952
5b7a2e6340f98408e422d496,6,50,59,>= 10,131,>= 100,2015,France,GER-3042
5b7a2e6340f98408e422d1f3,6,46,59,>= 10,142,>= 100,2011,Australia,BrigLife
5b7a803d40f98408e423365d,4,46,59,>= 10,45,>= 10,2005,UK,Evangelina D
5b7a803d40f98408e4233566,5,39,59,>= 10,60,>= 10,2014,UK,shmillermd
5b7a2e6340f98408e422d745,5,36,59,>= 10,88,>= 10,2007,India,davidbViennaVA
5b7a2e6340f98408e422d4b2,6,35,59,>= 10,176,>= 100,2015,UK,chloe w
5b7a504e40f98408e422fe83,5,33,59,>= 10,67,>= 10,2012,NA,Dinesh K
5b7a803d40f98408e42333b4,5,33,59,>= 10,67,>= 10,2011,UK,Rschagrin
5b7a431940f98408e422e6e7,6,27,59,>= 10,72,>= 10,2005,US,Renee Gonzalez M
5b7a72e540f98408e4231cad,4,19,59,>= 10,45,>= 10,2012,Singapore,Shin A
5b7a504e40f98408e422fea9,6,721,58,>= 10,222,>= 100,2013,Australia,Hotwire9
5b7a72e540f98408e4231b25,6,501,58,>= 10,121,>= 100,2010,Others,Alex_Getagrip
5b7a504e40f98408e4230475,6,500,58,>= 10,235,>= 100,2014,NA,
5b7a2e6340f98408e422d74d,5,368,58,>= 10,68,>= 10,2011,UK,ICanTravelPanama
5b7a2e6340f98408e422d8aa,5,368,58,>= 10,68,>= 10,2011,UK,icat161
5b7a803d40f98408e42334e2,4,341,58,>= 10,46,>= 10,2007,Others,Yuslena
5b7a2e6340f98408e422d697,5,323,58,>= 10,59,>= 10,2012,Australia,rebecca f
5b7a504e40f98408e422fea0,6,287,58,>= 10,110,>= 100,2009,Australia,Pittsburgh_cyclist
5b7a504e40f98408e4230705,6,242,58,>= 10,103,>= 100,2009,Australia,Fee70
5b7a431940f98408e422edd8,6,240,58,>= 10,134,>= 100,2005,UK,
5b7a504e40f98408e4230104,6,227,58,>= 10,135,>= 100,2009,Australia,HilmiScootz
5b7a504e40f98408e4230229,5,209,58,>= 10,54,>= 10,2005,US,Azhkman
5b7a431940f98408e422e9ad,6,204,58,>= 10,83,>= 10,2009,UK,Wife66
5b7a803d40f98408e423307d,6,186,58,>= 10,177,>= 100,2011,Australia,MimSuzie67
5b7a2e6340f98408e422d115,6,176,58,>= 10,112,>= 100,2008,Australia,Robert B
5b7a504e40f98408e422fd2d,5,172,58,>= 10,87,>= 10,2010,UK,Erkops
5b7a803d40f98408e4233290,6,150,58,>= 10,192,>= 100,2011,New Zealand,James M
5b7a2e6340f98408e422d5fc,5,126,58,>= 10,76,>= 10,2007,US,Dan S
5b7a431940f98408e422e6b1,6,107,58,>= 10,174,>= 100,2012,New Zealand,MSB016
5b7a504e40f98408e4230074,5,98,58,>= 10,71,>= 10,2006,Canada,Kathryn j
5b7a431940f98408e422eb1d,6,88,58,>= 10,254,>= 100,2015,Germany,Denise D
5b7a504e40f98408e42301a8,6,88,58,>= 10,254,>= 100,2015,Germany,Denise H
5b7a2e6340f98408e422d83d,6,88,58,>= 10,86,>= 10,2008,US,
5b7a803d40f98408e4233672,6,83,58,>= 10,94,>= 10,2008,Belgium,Nick E
5b7a431940f98408e422edcc,6,79,58,>= 10,54,>= 10,2008,Australia,jeancraven
5b7a504e40f98408e422fd97,6,79,58,>= 10,54,>= 10,2008,Australia,jeanette_berkowitz
5b7a803d40f98408e4233516,6,71,58,>= 10,191,>= 100,2010,UK,BebeAlfiano
5b7a72e540f98408e4231873,6,65,58,>= 10,101,>= 100,2011,singapore,Perthfunmum
5b7a72e540f98408e4231c4a,6,65,58,>= 10,101,>= 100,2011,singapore,PerthMovers
5b7a803d40f98408e4232cef,6,61,58,>= 10,136,>= 100,2009,UK,LindaFlynn_11
5b7a72e540f98408e4231b42,6,59,58,>= 10,120,>= 100,2013,UAE,Travelling_Ratt
5b7a803d40f98408e4233304,6,59,58,>= 10,120,>= 100,2013,UAE,travelling_swift
5b7a431940f98408e422ee66,6,54,58,>= 10,133,>= 100,2012,Australia,silviebilvie
5b7a2e6340f98408e422d79c,6,53,58,>= 10,113,>= 100,2010,Australia,PsychSanAntonio
5b7a504e40f98408e4230452,6,50,58,>= 10,195,>= 100,2009,France,Anna S
5b7a72e540f98408e4231b62,6,45,58,>= 10,55,>= 10,2003,NA,PhilandRob
5b7a431940f98408e422e916,5,45,58,>= 10,44,>= 10,2008,NA,ExcitedTraveller_76
5b7a431940f98408e422eb51,6,44,58,>= 10,159,>= 100,2014,Australia,cliveWa
5b7a431940f98408e422e634,6,32,58,>= 10,115,>= 100,2007,Indonesia,rasyiqah h
5b7a72e540f98408e4231cbc,4,29,58,>= 10,36,>= 10,2009,US,Omphaloskepsis
5b7a504e40f98408e422ff83,6,27,58,>= 10,99,>= 10,2015,UK,a_hua1997
5b7a504e40f98408e42307e8,3,9,58,>= 10,18,>= 10,2012,NA,Ng K
5b7a72e540f98408e4231bdb,6,464,57,>= 10,171,>= 100,2013,US,jermummy
5b7a72e540f98408e423184b,5,461,57,>= 10,69,>= 10,2010,Others,Raj P
5b7a2e6340f98408e422d16f,6,249,57,>= 10,153,>= 100,2013,UK,Possumly
5b7a803d40f98408e42330b9,6,237,57,>= 10,191,>= 100,2012,Australia,Wee C
5b7a2e6340f98408e422d8dc,4,236,57,>= 10,9,< 10,2006,Italy,CharlestonJellie
5b7a504e40f98408e42307b7,6,213,57,>= 10,201,>= 100,2012,Italy,VinocolapsoYork
5b7a504e40f98408e4230410,6,191,57,>= 10,95,>= 10,2013,Malaysia,JWP_ED
5b7a504e40f98408e422fc8b,6,180,57,>= 10,99,>= 10,2011,UK,Rune H
5b7a72e540f98408e4231879,6,161,57,>= 10,125,>= 100,2011,Germany,Chris H
5b7a72e540f98408e4231c35,5,131,57,>= 10,37,>= 10,2008,UK,Jane T
5b7a803d40f98408e42335c4,6,121,57,>= 10,106,>= 100,2008,UK,DaisyO2014
5b7a504e40f98408e42303bf,6,119,57,>= 10,165,>= 100,2015,Australia,Jeff L
5b7a72e540f98408e4231c0d,5,116,57,>= 10,55,>= 10,2006,UK,
5b7a2e6340f98408e422d2d5,5,115,57,>= 10,70,>= 10,2008,Switzerland,Chris_in_Makati
5b7a72e540f98408e4231d25,5,112,57,>= 10,82,>= 10,2011,Norway,
5b7a504e40f98408e422fe4a,6,106,57,>= 10,138,>= 100,2006,Australia,Sandy K
5b7a2e6340f98408e422d752,6,96,57,>= 10,109,>= 100,2011,UAE,SwedeOnWheels
5b7a504e40f98408e423068b,6,78,57,>= 10,222,>= 100,2012,India,Christian F
5b7a504e40f98408e42306dc,5,73,57,>= 10,49,>= 10,2010,Australia,D S
5b7a431940f98408e422ef55,6,60,57,>= 10,171,>= 100,2014,Australia,wandrer7
5b7a2e6340f98408e422d376,6,57,57,>= 10,116,>= 100,2010,Thailand,Free_Globetrotter
5b7a803d40f98408e4233654,5,52,57,>= 10,85,>= 10,2011,UK,welshman279
5b7a2e6340f98408e422d8d8,6,50,57,>= 10,103,>= 100,2009,UK,mandydk
5b7a803d40f98408e42334e7,6,47,57,>= 10,170,>= 100,2010,India,BluenoseJosh
5b7a504e40f98408e4230006,6,47,57,>= 10,217,>= 100,2015,UK,Nofearkengear
5b7a2e6340f98408e422ce91,6,46,57,>= 10,204,>= 100,2016,Australia,David Michael S
5b7a431940f98408e422e692,5,45,57,>= 10,53,>= 10,2011,UK,Corina B
5b7a504e40f98408e422fce3,5,43,57,>= 10,70,>= 10,2007,UK,usand3crazykids
5b7a431940f98408e422ec01,6,38,57,>= 10,160,>= 100,2015,NA,KennethKwan
5b7a2e6340f98408e422d65e,6,37,57,>= 10,127,>= 100,2013,India,Australia016
5b7a431940f98408e422f04e,5,37,57,>= 10,76,>= 10,2014,UK,329terences
5b7a803d40f98408e423361b,5,32,57,>= 10,63,>= 10,2009,UK,ANATGARCIA
5b7a803d40f98408e42335e0,4,25,57,>= 10,39,>= 10,2009,UK,robbo978
5b7a504e40f98408e4230653,5,23,57,>= 10,82,>= 10,2013,Others,VoyageReport
5b7a2e6340f98408e422d629,4,22,57,>= 10,45,>= 10,2009,UK,M3M2
5b7a504e40f98408e4230765,6,21,57,>= 10,54,>= 10,2011,Singapore,Meandered
5b7a803d40f98408e42334c5,5,14,57,>= 10,80,>= 10,2015,UK,AWilliams1978
5b7a2e6340f98408e422d355,6,476,56,>= 10,109,>= 100,2007,US,david255060
5b7a72e540f98408e4231bd0,6,422,56,>= 10,105,>= 100,2007,UK,Gladys C
5b7a504e40f98408e42302c6,6,229,56,>= 10,118,>= 100,2007,US,aimboden
5b7a431940f98408e422ee25,6,200,56,>= 10,182,>= 100,2012,UK,Riviman
5b7a504e40f98408e422fe6e,6,180,56,>= 10,76,>= 10,2006,Germany,Bicks_medellin
5b7a803d40f98408e423327a,5,167,56,>= 10,85,>= 10,2008,UK,Adele C
5b7a72e540f98408e4231bf0,6,141,56,>= 10,106,>= 100,2007,China,clairyork727
5b7a2e6340f98408e422d494,5,135,56,>= 10,60,>= 10,2011,Australia,Lisa G
5b7a803d40f98408e4232bb7,6,124,56,>= 10,186,>= 100,2006,Australia,xristosk6
5b7a2e6340f98408e422d80a,5,119,56,>= 10,41,>= 10,2007,Finland,Petales88
5b7a431940f98408e422ee50,5,108,56,>= 10,74,>= 10,2012,UK,Daveg61
5b7a431940f98408e422ef70,5,98,56,>= 10,63,>= 10,2008,Others,TomB_JordC
5b7a2e6340f98408e422d511,6,96,56,>= 10,160,>= 100,2015,India,Greg N
5b7a72e540f98408e4231d4f,6,78,56,>= 10,112,>= 100,2009,Netherlands,Natalie P
5b7a431940f98408e422ef4d,6,70,56,>= 10,139,>= 100,2013,Others,BRIGHAM4
5b7a72e540f98408e42314a7,6,51,56,>= 10,114,>= 100,2008,Australia,Lin S
5b7a504e40f98408e4230175,5,51,56,>= 10,67,>= 10,2005,US,Jeremy B
5b7a431940f98408e422e911,6,50,56,>= 10,114,>= 100,2012,US,Tlbeck10
5b7a2e6340f98408e422d5de,6,50,56,>= 10,164,>= 100,2013,UK,Supasuze
5b7a431940f98408e422eafb,6,45,56,>= 10,165,>= 100,2014,India,Jojo D
5b7a431940f98408e422ee2f,6,40,56,>= 10,530,>= 500,2015,India,Wiganal21
5b7a504e40f98408e422fd90,6,40,56,>= 10,104,>= 100,2007,UK,kirsty2010
5b7a504e40f98408e42307dc,5,39,56,>= 10,86,>= 10,2012,Australia,Jocpatch
5b7a72e540f98408e42314a4,5,38,56,>= 10,52,>= 10,2005,Australia,obsessedbytravelling
5b7a803d40f98408e4232ebe,5,37,56,>= 10,81,>= 10,2010,NA,fergiedawson
5b7a803d40f98408e42335a8,5,32,56,>= 10,78,>= 10,2013,Australia,tanminghoe
5b7a504e40f98408e4230726,6,28,56,>= 10,91,>= 10,2013,Others,LeeDonald
5b7a72e540f98408e4231c11,5,28,56,>= 10,63,>= 10,2010,Australia,meganrhian
5b7a803d40f98408e42336c3,5,27,56,>= 10,62,>= 10,2012,UK,Andy1986
5b7a2e6340f98408e422d500,6,24,56,>= 10,150,>= 100,2012,Singapore,HonestTravellers64
5b7a504e40f98408e42305ba,5,24,56,>= 10,68,>= 10,2015,UK,ks2
5b7a431940f98408e422e9ac,4,24,56,>= 10,29,>= 10,2012,UK,W_NG12
5b7a431940f98408e422e6a1,4,22,56,>= 10,40,>= 10,2012,Australia,Philip W
5b7a803d40f98408e423347c,6,1808,55,>= 10,138,>= 100,2009,US,GPORDOC
5b7a803d40f98408e4233182,6,865,55,>= 10,107,>= 100,2010,UK,Stephen C
5b7a431940f98408e422e6c7,6,554,55,>= 10,123,>= 100,2007,Australia,JorIB88
5b7a504e40f98408e4230698,6,455,55,>= 10,110,>= 100,2011,Australia,NW5454
5b7a803d40f98408e42336a6,6,273,55,>= 10,117,>= 100,2014,UK,Christine L
5b7a431940f98408e422eda2,6,244,55,>= 10,167,>= 100,2013,India,pnut35
5b7a504e40f98408e423015a,6,213,55,>= 10,190,>= 100,2011,Australia,
5b7a431940f98408e422e4d7,5,185,55,>= 10,65,>= 10,2005,US,pp_kuriakose53
5b7a504e40f98408e422fc42,5,185,55,>= 10,65,>= 10,2005,US,PPangerapan
5b7a504e40f98408e42303c1,6,175,55,>= 10,150,>= 100,2010,Others,poppet_56
5b7a504e40f98408e4230333,6,170,55,>= 10,143,>= 100,2012,Australia,TaipeiVilla
5b7a2e6340f98408e422d603,6,136,55,>= 10,126,>= 100,2012,NA,Ilya K
5b7a431940f98408e422ec33,6,135,55,>= 10,65,>= 10,2011,Others,leisure5588
5b7a431940f98408e422e917,6,135,55,>= 10,188,>= 100,2007,Malaysia,Phil H
5b7a2e6340f98408e422cdf2,5,135,55,>= 10,51,>= 10,2007,Others,marissad
5b7a803d40f98408e4232d22,5,129,55,>= 10,71,>= 10,2007,Others,Jan-50
5b7a504e40f98408e423044e,6,102,55,>= 10,145,>= 100,2012,Australia,84ask
5b7a2e6340f98408e422d60d,5,100,55,>= 10,73,>= 10,2012,Others,SR_travelreview
5b7a2e6340f98408e422d39e,5,89,55,>= 10,61,>= 10,2011,Finland,GlobetrotterJ16
5b7a504e40f98408e422fcda,6,86,55,>= 10,128,>= 100,2009,Australia,qprsludger
5b7a2e6340f98408e422cdf5,5,84,55,>= 10,41,>= 10,2016,Others,Ellebee09
5b7a803d40f98408e423351d,5,80,55,>= 10,77,>= 10,2014,UK,Mirah T
5b7a803d40f98408e4232da0,6,79,55,>= 10,167,>= 100,2008,UK,sunny121UK
5b7a72e540f98408e42314d5,5,68,55,>= 10,77,>= 10,2007,Others,BigMan66
5b7a2e6340f98408e422cde3,6,65,55,>= 10,189,>= 100,2016,Switzerland,pea6uk
5b7a2e6340f98408e422cff3,6,65,55,>= 10,189,>= 100,2016,Switzerland,peacelover10000
5b7a2e6340f98408e422ce71,6,63,55,>= 10,260,>= 100,2012,Australia,edeml
5b7a504e40f98408e4230739,6,60,55,>= 10,121,>= 100,2008,New Zealand,Ramaarpa
5b7a2e6340f98408e422d049,5,54,55,>= 10,55,>= 10,2011,UK,kateandmark
5b7a2e6340f98408e422d2a2,5,54,55,>= 10,55,>= 10,2011,UK,KateinCanberra
5b7a2e6340f98408e422d8bb,5,51,55,>= 10,88,>= 10,2009,UK,suki968
5b7a2e6340f98408e422d8a3,6,50,55,>= 10,199,>= 100,2011,Others,
5b7a504e40f98408e422fc8f,6,48,55,>= 10,145,>= 100,2009,Australia,Kattleya A
5b7a504e40f98408e4230445,6,48,55,>= 10,145,>= 100,2009,Australia,Katwandu
5b7a2e6340f98408e422ce78,5,45,55,>= 10,62,>= 10,2009,Australia,BlueLagoonBar4870
5b7a504e40f98408e4230017,6,44,55,>= 10,146,>= 100,2009,Australia,Bea2T
5b7a803d40f98408e42334de,6,42,55,>= 10,100,>= 100,2012,UK,186338travel
5b7a504e40f98408e42302d9,6,37,55,>= 10,94,>= 10,2016,Australia,FKinghorn
5b7a504e40f98408e4230391,5,36,55,>= 10,70,>= 10,2007,Australia,Karen C
5b7a803d40f98408e42332a0,5,35,55,>= 10,80,>= 10,2011,UK,ElisabethWangaratta
5b7a2e6340f98408e422d24d,6,34,55,>= 10,113,>= 100,2009,UK,Prayanak
5b7a2e6340f98408e422ce1d,4,14,55,>= 10,35,>= 10,2014,Australia,Denver C
5b7a504e40f98408e4230080,5,1126,54,>= 10,98,>= 10,2007,Others,
5b7a803d40f98408e42331dc,6,904,54,>= 10,146,>= 100,2010,Australia,momo8702
5b7a2e6340f98408e422d7cc,5,380,54,>= 10,78,>= 10,2005,UK,Candice W
5b7a431940f98408e422ecee,5,352,54,>= 10,55,>= 10,2009,Finland,Jennifer S
5b7a2e6340f98408e422d5b8,5,287,54,>= 10,90,>= 10,2011,Indonesia,bernardusdir
5b7a72e540f98408e4231ce7,6,264,54,>= 10,113,>= 100,2009,UK,Ken S
5b7a504e40f98408e42301e9,6,217,54,>= 10,107,>= 100,2013,US,patricklR713NI
5b7a504e40f98408e42302f0,5,184,54,>= 10,93,>= 10,2004,New Zealand,MIke V
5b7a2e6340f98408e422d703,5,180,54,>= 10,74,>= 10,2011,UK,Amsiha S
5b7a504e40f98408e4230314,5,164,54,>= 10,56,>= 10,2010,Japan,Phillip H
5b7a2e6340f98408e422cdea,5,151,54,>= 10,46,>= 10,2007,UK,DanialAlCapone
5b7a803d40f98408e4232cc5,6,146,54,>= 10,132,>= 100,2013,UK,stjean11
5b7a803d40f98408e4233623,6,141,54,>= 10,52,>= 10,2008,Australia,D M
5b7a504e40f98408e423033e,6,138,54,>= 10,183,>= 100,2012,Others,bobsV2461PL
5b7a431940f98408e422e870,4,137,54,>= 10,31,>= 10,2010,UK,Ismi A
5b7a504e40f98408e4230251,5,134,54,>= 10,65,>= 10,2007,UK,Hannah S
5b7a803d40f98408e4232cc7,6,106,54,>= 10,82,>= 10,2007,UK,
5b7a803d40f98408e4233622,5,98,54,>= 10,62,>= 10,2010,Australia,AroldoEG
5b7a504e40f98408e423040b,5,92,54,>= 10,83,>= 10,2007,Canada,Sierra T
5b7a431940f98408e422e85c,5,81,54,>= 10,82,>= 10,2007,UK,pancakemilady
5b7a504e40f98408e422fdae,5,81,54,>= 10,82,>= 10,2007,UK,pand71
5b7a504e40f98408e422fe14,5,71,54,>= 10,49,>= 10,2009,Indonesia,Jatoos
5b7a2e6340f98408e422d5b9,6,67,54,>= 10,103,>= 100,2011,UK,missleahaustralia
5b7a72e540f98408e4231de4,6,64,54,>= 10,104,>= 100,2011,Singapore,Rumpuss
5b7a2e6340f98408e422d1b8,6,63,54,>= 10,133,>= 100,2009,UK,
5b7a2e6340f98408e422ce29,6,60,54,>= 10,180,>= 100,2013,Australia,Steen M
5b7a504e40f98408e42302e2,6,59,54,>= 10,190,>= 100,2011,Australia,jjjason1
5b7a803d40f98408e42333ee,6,57,54,>= 10,139,>= 100,2009,Indonesia,two-guysSeattle
5b7a72e540f98408e4231d9c,5,56,54,>= 10,72,>= 10,2006,UK,Emma F
5b7a2e6340f98408e422d68d,5,54,54,>= 10,73,>= 10,2012,Australia,Sonesh T
5b7a2e6340f98408e422d5a7,6,52,54,>= 10,150,>= 100,2012,Others,Cathinka H
5b7a504e40f98408e42304ab,6,49,54,>= 10,115,>= 100,2011,US,Valpuri M
5b7a72e540f98408e4231b5e,6,49,54,>= 10,83,>= 10,2008,Singapore,Traveller839
5b7a803d40f98408e4232fdc,6,41,54,>= 10,79,>= 10,2010,Singapore,Jaya_Wisesa
5b7a504e40f98408e422fe8e,5,41,54,>= 10,71,>= 10,2010,Singapore,Tamara T
5b7a803d40f98408e423359a,5,40,54,>= 10,49,>= 10,2008,Malaysia,Nigel D
5b7a803d40f98408e423330f,3,39,54,>= 10,21,>= 10,2007,UK,SSPOL
5b7a2e6340f98408e422d0b8,5,36,54,>= 10,80,>= 10,2011,UK,Dietrich4444
5b7a504e40f98408e423036b,4,36,54,>= 10,42,>= 10,2010,UK,Brodie S
5b7a431940f98408e422e82e,6,33,54,>= 10,67,>= 10,2011,Others,Seaside_65
5b7a431940f98408e422e8f5,5,32,54,>= 10,66,>= 10,2011,Australia,
5b7a504e40f98408e422fe76,5,32,54,>= 10,78,>= 10,2014,Australia,lord H
5b7a504e40f98408e422fe59,6,26,54,>= 10,95,>= 10,2014,New Zealand,Kyle E
5b7a2e6340f98408e422d5ff,5,24,54,>= 10,91,>= 10,2009,UK,wonderlust_9
5b7a2e6340f98408e422cdcc,4,23,54,>= 10,28,>= 10,2011,Switzerland,
5b7a803d40f98408e42335a3,5,19,54,>= 10,67,>= 10,2008,UK,Sue K
5b7a431940f98408e422ea80,4,19,54,>= 10,24,>= 10,2011,US,Thomas A
5b7a504e40f98408e422fc75,6,950,53,>= 10,167,>= 100,2009,Belgium,Isuru E
5b7a504e40f98408e422fc6a,6,722,53,>= 10,116,>= 100,2010,UAE,terencem160
5b7a2e6340f98408e422d6ad,6,609,53,>= 10,80,>= 10,2010,Australia,Mike C
5b7a504e40f98408e423058e,5,434,53,>= 10,57,>= 10,2008,Germany,adijenkins9
5b7a72e540f98408e4231be0,5,330,53,>= 10,91,>= 10,2008,Australia,Directeur0
5b7a504e40f98408e423063e,6,290,53,>= 10,160,>= 100,2008,UK,KNS60
5b7a504e40f98408e422fe93,6,241,53,>= 10,171,>= 100,2012,Indonesia,Stu B
5b7a504e40f98408e42306e2,6,241,53,>= 10,171,>= 100,2012,Indonesia,Stu042Bury
5b7a803d40f98408e4233274,5,212,53,>= 10,95,>= 10,2012,UK,Sharnett
5b7a504e40f98408e422fc53,6,211,53,>= 10,83,>= 10,2007,Australia,Piero R
5b7a72e540f98408e42317f9,6,147,53,>= 10,86,>= 10,2007,US,silghou
5b7a504e40f98408e422fd55,6,139,53,>= 10,108,>= 100,2007,UK,Garbs1209
5b7a504e40f98408e42306ec,5,131,53,>= 10,86,>= 10,2008,China,Bandicoot1314
5b7a72e540f98408e42319d9,5,131,53,>= 10,86,>= 10,2008,China,bang-boom
5b7a431940f98408e422efca,6,108,53,>= 10,82,>= 10,2012,NA,KennethLZJ
